Object_Name,first_score,last_score,iterations,result
002_master_chef_can.obj,335.8966847,335.8966847,2,SUCCESS
002_master_chef_can.obj,342.2796039,342.2796039,2,SUCCESS
002_master_chef_can.obj,339.7779421,339.7779421,2,SUCCESS
002_master_chef_can.obj,336.7626537,336.7626537,2,SUCCESS
002_master_chef_can.obj,343.815929,343.815929,1,SUCCESS
002_master_chef_can.obj,343.7433749,343.7433749,1,SUCCESS
002_master_chef_can.obj,342.4478989,342.4478989,2,SUCCESS
002_master_chef_can.obj,335.7615244,335.7615244,2,SUCCESS
002_master_chef_can.obj,331.1414407,331.1414407,3,SUCCESS
002_master_chef_can.obj,337.7441981,337.7441981,2,SUCCESS
002_master_chef_can.obj,337.782751,337.782751,2,SUCCESS
002_master_chef_can.obj,338.6398478,338.6398478,2,SUCCESS
002_master_chef_can.obj,343.087942,343.087942,2,SUCCESS
002_master_chef_can.obj,341.5055576,341.5055576,2,SUCCESS
002_master_chef_can.obj,339.7731984,339.7731984,2,SUCCESS
002_master_chef_can.obj,341.376749,341.376749,2,SUCCESS
002_master_chef_can.obj,342.0130676,342.0130676,3,SUCCESS
002_master_chef_can.obj,341.9912462,341.9912462,2,SUCCESS
002_master_chef_can.obj,341.2128442,341.2128442,2,SUCCESS
002_master_chef_can.obj,342.6211946,342.6211946,2,SUCCESS
002_master_chef_can.obj,342.71941,342.71941,2,SUCCESS
002_master_chef_can.obj,341.6525763,341.6525763,2,SUCCESS
002_master_chef_can.obj,339.1536613,339.1536613,2,SUCCESS
002_master_chef_can.obj,341.8596168,341.8596168,2,SUCCESS
002_master_chef_can.obj,336.4164044,336.4164044,2,SUCCESS
002_master_chef_can.obj,341.3061765,341.3061765,2,SUCCESS
002_master_chef_can.obj,342.4405867,342.4405867,2,SUCCESS
002_master_chef_can.obj,339.0492686,339.0492686,2,SUCCESS
002_master_chef_can.obj,342.4277546,342.4277546,1,SUCCESS
002_master_chef_can.obj,340.6569401,340.6569401,2,SUCCESS
002_master_chef_can.obj,341.6559973,341.6559973,2,SUCCESS
002_master_chef_can.obj,341.7866708,341.7866708,1,SUCCESS
002_master_chef_can.obj,341.4263223,341.4263223,2,SUCCESS
002_master_chef_can.obj,337.6655418,337.6655418,2,SUCCESS
002_master_chef_can.obj,341.0104272,341.0104272,2,SUCCESS
002_master_chef_can.obj,341.3022805,341.3022805,2,SUCCESS
002_master_chef_can.obj,333.1823955,333.1823955,2,SUCCESS
002_master_chef_can.obj,339.186787,339.186787,2,SUCCESS
002_master_chef_can.obj,336.0717625,336.0717625,2,SUCCESS
002_master_chef_can.obj,341.15049,341.15049,1,SUCCESS
002_master_chef_can.obj,340.2970029,340.2970029,2,SUCCESS
002_master_chef_can.obj,341.0987619,341.0987619,1,SUCCESS
002_master_chef_can.obj,336.5465803,336.5465803,2,SUCCESS
002_master_chef_can.obj,337.9290042,337.9290042,2,SUCCESS
002_master_chef_can.obj,340.9575482,340.9575482,2,SUCCESS
002_master_chef_can.obj,340.7094083,340.7094083,2,SUCCESS
002_master_chef_can.obj,335.3533124,335.3533124,2,SUCCESS
002_master_chef_can.obj,337.2820252,337.2820252,2,SUCCESS
002_master_chef_can.obj,335.3133414,335.3133414,3,SUCCESS
002_master_chef_can.obj,331.3246264,331.3246264,2,SUCCESS
002_master_chef_can.obj,340.6863296,340.6863296,1,SUCCESS
002_master_chef_can.obj,340.4383972,340.4383972,2,SUCCESS
002_master_chef_can.obj,334.2047871,334.2047871,2,SUCCESS
002_master_chef_can.obj,340.6024602,340.6024602,1,SUCCESS
002_master_chef_can.obj,339.6003376,339.6003376,2,SUCCESS
002_master_chef_can.obj,337.8667066,337.8667066,2,SUCCESS
002_master_chef_can.obj,328.7773611,340.3650613,3,SUCCESS
002_master_chef_can.obj,337.4877317,337.4877317,3,SUCCESS
002_master_chef_can.obj,338.1589933,338.1589933,2,SUCCESS
002_master_chef_can.obj,335.0326688,335.0326688,2,SUCCESS
002_master_chef_can.obj,334.627794,334.627794,2,SUCCESS
002_master_chef_can.obj,337.6253899,337.6253899,2,SUCCESS
002_master_chef_can.obj,337.0720277,337.0720277,2,SUCCESS
002_master_chef_can.obj,339.2319998,339.2319998,2,SUCCESS
002_master_chef_can.obj,340.0758696,340.0758696,1,SUCCESS
002_master_chef_can.obj,334.6243905,334.6243905,2,SUCCESS
002_master_chef_can.obj,333.5263016,333.5263016,2,SUCCESS
002_master_chef_can.obj,337.5347996,337.5347996,2,SUCCESS
002_master_chef_can.obj,339.9188922,339.9188922,1,SUCCESS
002_master_chef_can.obj,339.8248009,339.8248009,2,SUCCESS
002_master_chef_can.obj,339.8230928,339.8230928,2,SUCCESS
002_master_chef_can.obj,336.6376418,336.6376418,2,SUCCESS
002_master_chef_can.obj,339.7749119,339.7749119,2,SUCCESS
002_master_chef_can.obj,339.7752419,339.7752419,1,SUCCESS
002_master_chef_can.obj,339.4349297,339.4349297,2,SUCCESS
002_master_chef_can.obj,337.0363544,337.0363544,2,SUCCESS
002_master_chef_can.obj,339.4611658,339.4611658,2,SUCCESS
002_master_chef_can.obj,338.8161844,338.8161844,2,SUCCESS
002_master_chef_can.obj,336.8602197,336.8602197,2,SUCCESS
002_master_chef_can.obj,339.1326478,339.1326478,2,SUCCESS
002_master_chef_can.obj,336.2170234,336.2170234,2,SUCCESS
002_master_chef_can.obj,336.7864112,336.7864112,2,SUCCESS
002_master_chef_can.obj,331.6983835,331.6983835,2,SUCCESS
002_master_chef_can.obj,337.3555268,337.3555268,2,SUCCESS
002_master_chef_can.obj,339.0400321,339.0400321,2,SUCCESS
002_master_chef_can.obj,336.22425,336.22425,2,SUCCESS
002_master_chef_can.obj,335.7891375,335.7891375,2,SUCCESS
002_master_chef_can.obj,338.7714027,338.7714027,2,SUCCESS
002_master_chef_can.obj,338.978265,338.978265,2,SUCCESS
002_master_chef_can.obj,338.755197,338.755197,2,SUCCESS
002_master_chef_can.obj,338.8613367,338.8613367,1,SUCCESS
002_master_chef_can.obj,335.6778951,335.6778951,2,SUCCESS
002_master_chef_can.obj,335.7674738,335.7674738,2,SUCCESS
002_master_chef_can.obj,334.2721952,334.2721952,2,SUCCESS
002_master_chef_can.obj,337.9118055,337.9118055,2,SUCCESS
002_master_chef_can.obj,334.2080908,334.2080908,2,SUCCESS
002_master_chef_can.obj,337.4469464,337.4469464,2,SUCCESS
002_master_chef_can.obj,336.9384002,336.9384002,2,SUCCESS
002_master_chef_can.obj,338.2464953,338.2464953,2,SUCCESS
002_master_chef_can.obj,336.9487927,336.9487927,2,SUCCESS
002_master_chef_can.obj,330.0842213,330.0842213,2,SUCCESS
002_master_chef_can.obj,332.4270123,332.4270123,2,SUCCESS
002_master_chef_can.obj,336.7039949,336.7039949,2,SUCCESS
002_master_chef_can.obj,326.6015038,338.0424778,2,SUCCESS
002_master_chef_can.obj,337.7417535,337.7417535,2,SUCCESS
002_master_chef_can.obj,331.98299,331.98299,2,SUCCESS
002_master_chef_can.obj,337.3928747,337.3928747,2,SUCCESS
002_master_chef_can.obj,336.043559,336.043559,2,SUCCESS
002_master_chef_can.obj,337.9623314,337.9623314,1,SUCCESS
002_master_chef_can.obj,337.0781193,337.0781193,2,SUCCESS
002_master_chef_can.obj,336.6338472,336.6338472,2,SUCCESS
002_master_chef_can.obj,330.6115237,330.6115237,2,SUCCESS
002_master_chef_can.obj,336.3216706,336.3216706,2,SUCCESS
002_master_chef_can.obj,334.5904403,334.5904403,2,SUCCESS
002_master_chef_can.obj,335.0638492,335.0638492,2,SUCCESS
002_master_chef_can.obj,334.7975614,334.7975614,2,SUCCESS
002_master_chef_can.obj,331.5317103,331.5317103,2,SUCCESS
002_master_chef_can.obj,335.1503576,335.1503576,2,SUCCESS
002_master_chef_can.obj,336.6441644,336.6441644,2,SUCCESS
002_master_chef_can.obj,337.2354029,337.2354029,2,SUCCESS
002_master_chef_can.obj,335.9250797,335.9250797,2,SUCCESS
002_master_chef_can.obj,337.0277966,337.0277966,2,SUCCESS
002_master_chef_can.obj,336.1237991,336.1237991,2,SUCCESS
002_master_chef_can.obj,334.1863313,334.1863313,3,SUCCESS
002_master_chef_can.obj,337.1802792,337.1802792,2,SUCCESS
002_master_chef_can.obj,337.1551872,337.1551872,1,SUCCESS
002_master_chef_can.obj,336.2394785,336.2394785,2,SUCCESS
002_master_chef_can.obj,336.659873,336.659873,2,SUCCESS
002_master_chef_can.obj,336.3378984,336.3378984,2,SUCCESS
002_master_chef_can.obj,335.8561182,335.8561182,2,SUCCESS
002_master_chef_can.obj,336.5024692,336.5024692,2,SUCCESS
002_master_chef_can.obj,336.4297638,336.4297638,2,SUCCESS
002_master_chef_can.obj,336.275106,336.275106,2,SUCCESS
002_master_chef_can.obj,335.6030545,335.6030545,2,SUCCESS
002_master_chef_can.obj,335.9833963,335.9833963,2,SUCCESS
002_master_chef_can.obj,335.1917277,335.1917277,2,SUCCESS
002_master_chef_can.obj,334.4295862,334.4295862,2,SUCCESS
002_master_chef_can.obj,335.5180189,335.5180189,2,SUCCESS
002_master_chef_can.obj,334.210946,334.210946,2,SUCCESS
002_master_chef_can.obj,334.8939739,334.8939739,2,SUCCESS
002_master_chef_can.obj,331.2775433,331.2775433,2,SUCCESS
002_master_chef_can.obj,323.8815572,335.9812624,2,SUCCESS
002_master_chef_can.obj,332.57556,332.57556,2,SUCCESS
002_master_chef_can.obj,335.8982483,335.8982483,2,SUCCESS
002_master_chef_can.obj,333.1425507,333.1425507,2,SUCCESS
002_master_chef_can.obj,333.2079294,333.2079294,2,SUCCESS
002_master_chef_can.obj,331.0812273,331.0812273,2,SUCCESS
002_master_chef_can.obj,334.798938,334.798938,2,SUCCESS
002_master_chef_can.obj,333.1074307,333.1074307,2,SUCCESS
002_master_chef_can.obj,333.9721054,333.9721054,2,SUCCESS
002_master_chef_can.obj,334.5914085,334.5914085,2,SUCCESS
002_master_chef_can.obj,331.0980083,331.0980083,2,SUCCESS
002_master_chef_can.obj,328.1472071,335.5556493,2,SUCCESS
002_master_chef_can.obj,333.2191646,333.2191646,2,SUCCESS
002_master_chef_can.obj,331.4493014,331.4493014,2,SUCCESS
002_master_chef_can.obj,333.7610247,333.7610247,2,SUCCESS
002_master_chef_can.obj,331.4542761,331.4542761,2,SUCCESS
002_master_chef_can.obj,333.9699242,333.9699242,2,SUCCESS
002_master_chef_can.obj,335.257943,335.257943,1,SUCCESS
002_master_chef_can.obj,335.0196794,335.0196794,2,SUCCESS
002_master_chef_can.obj,333.156033,333.156033,2,SUCCESS
002_master_chef_can.obj,334.0466007,334.0466007,2,SUCCESS
002_master_chef_can.obj,334.3789695,334.3789695,2,SUCCESS
002_master_chef_can.obj,334.0184612,334.0184612,2,SUCCESS
002_master_chef_can.obj,334.8287151,334.8287151,2,SUCCESS
002_master_chef_can.obj,333.8125798,333.8125798,2,SUCCESS
002_master_chef_can.obj,334.4034145,334.4034145,2,SUCCESS
002_master_chef_can.obj,330.9065952,330.9065952,2,SUCCESS
002_master_chef_can.obj,333.1186498,333.1186498,2,SUCCESS
002_master_chef_can.obj,332.1887343,332.1887343,2,SUCCESS
002_master_chef_can.obj,325.1389332,334.5542618,2,SUCCESS
